Date,0001.HK,0002.HK,0003.HK,0005.HK,0006.HK,0011.HK,0012.HK,0016.HK,0017.HK,0027.HK,0066.HK,0101.HK,0175.HK,0241.HK,0267.HK,0291.HK,0316.HK,0322.HK,0386.HK,0388.HK,0669.HK,0688.HK,0700.HK,0762.HK,0823.HK,0857.HK,0868.HK,0881.HK,0883.HK,0939.HK,0941.HK,0960.HK,0981.HK,0992.HK,1038.HK,1044.HK,1088.HK,1093.HK,1109.HK,1177.HK,1211.HK,1299.HK,1378.HK,1398.HK,1928.HK,1929.HK,2007.HK,2020.HK,2313.HK,2318.HK,2319.HK,2331.HK,2382.HK,2388.HK,2628.HK,2688.HK,3968.HK,3988.HK
2013-06-05 00:00:00+08:00,49.63066801628306,43.53188721710781,8.07760527471563,54.56060225469484,34.58677181434442,84.43784719006234,18.625551324244597,65.22989789631242,26.897532072923447,36.99684691079952,20.590719275212614,18.612154700110374,3.280727434525439,0.4975000023841858,5.978542662094522,11.378565453978574,24.577579926018025,15.452839373221758,3.0131918548806618,102.7181864604929,17.61992977966949,15.707810238831778,58.8402236468753,7.970028807472776,26.739138583158848,6.0624719679933605,3.6235382402697427,8.08045536572161,7.503208557826832,3.50745962470533,50.24995086736616,9.34405555783173,6.549999952316284,5.077905467075842,36.27459702049305,54.50904701600801,9.832630241388632,1.922021707795154,16.980632218987875,1.392499327235198,31.846219016916688,29.3138727093002,2.5233865583355515,2.99820876015139,28.472653532355658,5.963178130960633,2.4305642957951656,6.376596291007728,21.57047343853238,22.85245657235677,13.156635286373456,4.413716225701961,10.011132742048941,16.853221882034113,15.33725183257231,37.38446495293749,10.33984562524975,1.954746680630469
2013-06-06 00:00:00+08:00,49.42145352094738,43.296392178744206,7.9585475561731425,53.97445677370867,34.23073120439973,83.16888450332483,18.06870410363775,64.93853067892749,26.60639190673828,35.76211624066762,20.196066525054327,18.371779744832608,3.2498604068522576,0.48250000178813934,5.948499374415574,11.322952134463375,24.091756892513267,15.471982243437795,2.9939748693086266,101.88307505518121,16.836049884279575,15.363720304239546,58.33298082562703,7.856925874416047,25.901441763857406,6.062472148781265,3.6291261412583125,7.984880232245834,7.355871731558331,3.484885085380783,49.795266483314265,9.251819610595703,6.5,5.00764473631898,35.21073352464285,54.627539482502016,9.688597903249224,1.940283338676935,16.78318340547623,1.3468209727144813,32.01678243779761,29.007609369465925,2.511758032811449,2.967414722468954,28.295581837103544,5.768076565656901,2.4360877842831394,6.462016275711824,21.832198277364235,22.64398573814809,12.832922498966681,4.426997184753418,9.771676986029433,16.75300088205323,15.237004678817762,37.10402991937589,10.247715461890946,1.9441084433978364
2013-06-07 00:00:00+08:00,48.700821179367765,43.09454796572842,7.799822372605406,53.41997587265865,34.218014414148115,82.48294921584107,17.771076703870012,64.404412297389,26.51680491634717,36.07640770961807,19.99015836141723,18.04555292280721,3.254269980650051,0.4775000065565109,5.96852846147657,11.3118322275499,23.967186287365372,15.44518579541409,2.980523465300245,100.96842401805822,17.17573389393841,15.157262299932007,58.528075243441435,7.849385589997,26.0187254669887,6.038816769348007,3.601187602831139,8.045701717302324,7.350415799790295,3.453845385057382,49.5444049668958,9.322771605117858,6.25,4.921416916597661,35.07345220791228,54.71220105078195,9.678996964373592,1.9174563446616508,16.619328042735226,1.3454756402220558,32.52846880541679,28.657591483612727,2.479779434271838,2.9534182377357645,28.153933473134558,5.673671685268441,2.4222780150373477,6.483371335464394,22.96633564960507,22.61420373236755,12.775117172830157,4.4889751231112225,9.826935161738565,16.76970346112701,15.135939690234487,37.34131831382083,10.148498431283969,1.88837327370617
2013-06-10 00:00:00+08:00,48.18939711770312,42.70767932638833,7.697995762311402,53.48335586963019,34.128997049516386,81.89990356352408,17.88628323403366,64.06449691602883,25.822531712505295,36.817243977449024,19.88720581749876,17.976870571036407,3.320413999646602,0.48250000178813934,5.931809744965493,11.245092078939189,23.718045603686832,15.452841636125001,2.939261518927437,100.88891300686126,17.376059303729296,15.019628936540961,59.89372775071878,7.841845518054764,25.86794185688887,5.944196260887685,3.5983935372118854,8.02832357566605,7.323130699121808,3.46795505639672,49.38762502233733,9.280201225527371,6.150000095367432,5.036388561078834,35.6911859421503,54.25511572833584,9.611782000251438,1.894629714470931,16.383207154510696,1.3266390140781827,31.4076380261457,28.832592332486445,2.537922040083201,2.956217616837911,28.24246252496175,5.67996636899222,2.391895925892279,6.342428694352405,22.922717563591824,22.48514754993311,12.913850451477305,4.378300201945368,9.845354149483784,16.65278185236275,15.058278280611944,37.9237665221847,10.19102094954722,1.8799929269215083
2013-06-11 00:00:00+08:00,47.910440058612906,42.724480581497716,7.750946122907532,53.118979940819244,34.230728558461884,80.90530262321843,17.377444913833116,62.99622201796117,24.904292689073245,37.423380521734046,19.78425069635513,17.42743524890448,3.276318004403042,0.48999999463558197,5.848356756785373,11.300706795381103,23.468908248882013,15.387769370442427,2.934131385843936,99.53683249701768,16.696692684277238,14.795964856328979,59.97176707870262,7.841845384284689,25.214542479128454,5.8563347031829505,3.5509002966044774,7.811107296734146,7.27401902572147,3.4256278001699796,49.513055751224826,9.202156714029854,6.25,4.991678010758367,35.82846857616289,53.66262346514243,9.525360901358239,1.823866510056578,15.838310065237543,1.3145294080031982,30.774123768669746,29.095112465200945,2.5088507355346046,2.9058270212228052,28.508064294011337,5.617029924711565,2.339417388206554,6.227112111746386,22.22478204117827,22.35609748031397,12.975651011096854,4.4624128341674805,9.633527755737305,16.569269124027898,15.097108598103254,38.39835807082241,10.09180315489537,1.8464714684125225
2013-06-13 00:00:00+08:00,47.259548963029005,42.741308604218275,7.498417616040245,52.65953493072265,33.97640877366947,79.84213256835938,16.791796886018076,61.668966266051584,23.52694801692676,36.00906690242073,19.149367912774103,17.08403444508089,3.192535913874008,0.4599999934434891,5.624704500936428,10.800182842326876,22.920801288623913,15.067671335455511,2.8469278354466225,97.23034172746478,15.686353319050658,14.073372598712936,58.25494600289758,7.706121467896954,24.912969238718667,5.663713629860819,3.4447352132927587,7.381018671288931,7.066655023618292,3.265531637546527,48.2744425483897,8.904168010425192,6.25,4.697861548339475,34.98765567073474,53.39177723636084,9.102866614129288,1.7645164647313882,15.220761859394226,1.291617884566469,29.312166660168703,28.373202117153205,2.4507081898756065,2.84703850647178,27.587305068969727,5.49745234180843,2.157125562862731,5.975122729863939,21.744956733768046,21.730682764937463,12.684977353168147,4.289760268908343,9.191453521853024,16.15169656656643,14.592318261245925,37.85905068496179,9.900456568304975,1.771048289417729
2013-06-14 00:00:00+08:00,48.88677716295065,42.3376155560462,7.518784291256148,52.97639266834496,34.09085056678153,80.4251705224894,17.387043919313044,63.465621402438074,25.12825472073579,37.041743854207745,19.320961466467516,18.062721898812583,3.2013550891082674,0.4625000059604645,5.634717802496833,10.811306135631579,23.194856817235735,15.18269039582559,2.836668586458779,99.0198435376843,16.23507454872413,14.365855225206747,58.85972756919422,7.773984116931052,25.985218923601483,5.623162302144495,3.500611318400227,7.407085399421264,7.164881374974016,3.2537217111461585,47.9922215908429,9.046066952627667,6.200000047683716,4.752152795230356,35.622554779052734,53.679557307693656,9.112468940742499,1.8056048036039742,15.456884019864852,1.3104928352138483,30.140613404234806,28.89822905192031,2.444894137815874,2.863835152864188,27.728960305354377,5.554094372463291,2.1709354738639632,5.99220712713964,21.701331780881297,21.829954072019213,12.487319946289062,4.187939399467087,9.43091106414795,16.2853241070032,14.786467630988946,37.557045960318696,9.822499992939452,1.7822221871719615
2013-06-17 00:00:00+08:00,50.095579575735385,42.707684121776815,7.706141218350321,52.86550170267144,34.891941365990846,81.38546021064373,17.66546964745482,64.50153222405542,25.30742523535728,37.42338315479974,19.76709379285486,18.560647705092677,3.236631671678279,0.46000000834465027,5.654746679014818,10.967024870218275,23.83015540921309,15.328387012631792,2.900788773822545,98.78126546113572,16.226368268630175,14.589508957164893,59.15237194921924,7.924786851610273,26.152751361299195,5.707645353222178,3.5117869544808435,7.476594876322585,7.3340456398913485,3.2891527282228656,48.243085254673915,9.031876704201277,6.049999952316284,4.758541648374479,36.37756524113561,53.594933256289636,9.083662033081055,1.8261489314201533,15.747494762619995,1.348244085514266,31.042146163443817,29.051361083984375,2.3925658539559302,2.81161135923367,27.852908129257905,5.513185991747077,2.1792215910759007,5.966581074835622,21.461421014293833,22.088060169711028,12.487319946289062,4.024140288866791,9.384861838788844,16.385537586237376,14.910726760291709,37.40604183747189,9.893369528512093,1.8045696860941647
2013-06-18 00:00:00+08:00,50.39779235362285,42.489000549383434,7.738725426824606,52.817973363990845,34.89194330442655,81.59123839548212,17.80947871850061,64.9061550520509,25.32982192383607,38.18665970711035,20.058793530986208,18.88687515258789,3.2719086619276667,0.4650000035762787,5.671436933798855,10.777937895386017,24.951284293072092,15.355221345902372,2.9033542222088116,98.6221807588635,16.83605154018151,14.348649939740277,58.762190948526005,7.902167281495172,26.119252602661618,5.731301144377287,3.6263314172529153,7.737252737653252,7.394070161333661,3.280294402889145,48.61937052796449,8.86869274749054,6.150000095367432,4.659537731946234,36.8065365121538,52.98550405156065,9.08366298854053,1.7873436094000905,15.384227894266054,1.3415027846365828,31.894960546124018,28.963849783021487,2.421636817458692,2.8174873910853364,28.20704690531639,5.532066910384787,2.1875077109164365,5.911058871080909,20.065557245984664,21.90936872818115,12.487319946289062,4.041848266487826,9.19605837251536,16.535866485134058,14.778700591043922,37.9453465027366,9.779978534304846,1.7906022401471868
2013-06-19 00:00:00+08:00,50.00259945986461,42.67402903130885,7.706142918617088,53.19817990496227,34.5613334785752,81.24828910056459,17.77107865110288,64.58245086669922,25.06106358543692,39.33158562862693,19.818569799322255,18.835362408319533,3.2851370101713373,0.46000000834465027,5.641395262482424,10.878042616122697,25.474477451603583,15.328384841194175,2.893094540719476,98.02568836228639,17.010247441077613,14.073371172213394,58.62562344200198,7.826765904098674,26.361367606567434,5.734680243060932,3.676619833496775,7.637334007542176,7.437723088250207,3.236006219806062,48.29012137199254,8.897076899726962,6.25,4.643569245182556,37.09824080553517,53.222498766024145,8.949231585909018,1.7873431914276903,15.23892473911066,1.3118414268662346,32.06551175186992,28.788846055197723,2.468151259175369,2.8057351961345756,28.685134371759702,5.610737231926295,2.190269858053152,5.825637914847639,20.6326266277489,21.919299952279964,13.324459526150415,4.05070201408811,8.344145452369805,16.469053218576896,14.708809802409366,37.92377786429071,9.787065437699058,1.78501567185682
2013-06-20 00:00:00+08:00,48.04992099817831,42.287150571228544,7.56766045746766,51.914958604958734,34.01456169616011,79.63634834573678,17.18543295609286,63.060959907229204,24.120442440074548,38.74790124092405,19.389593223383915,18.40611649005843,3.21017433477265,0.45250000059604645,5.521222620490479,10.811304783711588,25.187968059285673,15.21336232819223,2.7828078744943703,96.31571197509766,15.921521384299762,13.447125270253807,57.0063443177155,7.642028606114776,25.524219519330853,5.562334765327272,3.5592810725673667,7.485283203237038,7.186709626088906,3.0824732656361844,47.333717920868914,8.755176068038272,6.25,4.576501748826552,36.17164473810644,52.39301195032145,8.613154031966122,1.7394067399735325,14.457907149111604,1.3131896721699317,29.896948752404708,28.198199401470617,2.4274509964021598,2.714659347393885,27.817497142988216,5.63276464150171,2.1018852247304625,5.629172402515259,19.738397463069507,21.542066753218545,13.452354328765306,3.9577352944574873,7.671825296439459,16.03477861986628,14.343806863197294,36.80201811693642,9.468153116523702,1.7403202758000371
2013-06-21 00:00:00+08:00,46.63190253226804,41.513413168680245,7.465835309514892,50.8218645777012,33.63308991958846,78.95041900921512,17.166226730987468,61.830820013350646,23.493353493311382,36.00906302631991,19.0635720456242,17.68498485425242,3.0558389927736984,0.42749999463558197,5.367668944588939,10.355273503753772,24.66477597522563,15.205694492787117,2.708428187588019,94.6454921734059,15.48602888306975,13.130559824203377,55.42608460762179,7.491225362162055,25.490051448921683,5.46433526356647,3.427973280451533,7.431587094327991,6.9247775342127955,3.0411375991195704,47.7256870147058,8.783554429965601,6.049999952316284,4.49346758689967,35.879943362212884,50.6324664445798,8.55554120659399,1.7074490567590277,13.796769541007414,1.275438748604918,28.166973992003953,28.176318873250924,2.38675135340373,2.682341706909771,26.57801615201036,5.550948217607393,2.074265318654919,5.6206312426873,18.822364691382603,21.095341893861878,12.975651064236446,3.864768263576333,7.90207217916957,15.917860079525882,14.258380361469882,35.248830070931845,9.205935938420629,1.7067987397023248
2013-06-24 00:00:00+08:00,46.794627707515545,41.46294331932309,7.4658341470125045,50.34658690462659,33.95099031370739,77.57853394154158,17.031816611811543,62.17072296771008,22.91105630988494,33.80901167446379,19.115051432946668,17.51328468322754,2.914732691261886,0.41750000417232513,5.3309502681698255,10.110572806467442,24.378264557422693,14.737944962320302,2.6391790575432195,93.3331802438847,15.294414802438645,12.951634096875326,54.431110478472156,7.464833753630964,25.438795795343836,5.362956386728857,3.37768488661498,7.440375780989256,6.826555471084907,3.0175169831041613,47.898156801743625,8.542325636856528,5.949999809265137,4.416819524871556,36.13732978346428,50.920254116265966,8.430713361394034,1.6823399643260801,13.818561829819647,1.2606083575166993,26.705016101829436,27.695049285888672,2.380937225384759,2.66177657944657,25.674971929330436,5.365287170346914,2.013501773619012,5.641985492226351,18.73512132769836,20.648615716730504,12.568708517067687,3.7452395611606666,7.708664052358552,15.767531982566652,14.01763198073686,34.45065779627347,9.050024294019131,1.690038208606655
2013-06-25 00:00:00+08:00,46.80625141315544,41.46293508360834,7.514711142191532,49.966374042903254,33.6839502181335,76.72114147777157,17.29104189716915,62.219288077357724,23.06783148919316,32.93347941439926,18.806190490722656,17.68498172993387,2.7427590944666984,0.4050000011920929,5.404388550872351,9.999346179381405,23.705591001583866,14.400553850214244,2.634049547731265,90.94715659618907,14.763116813489338,12.641948197748999,54.13846785659915,7.366809724468693,25.148361206054688,5.325783392709109,3.2156454182836947,7.2689792415739705,6.7010462501944525,3.0175169831041613,47.61593340499239,8.173388055935215,5.5,4.333785347045757,35.89710797583939,52.30836919949739,8.26747659533427,1.6572306871090938,13.702317405195025,1.221508459695201,23.683645143421455,27.629420211417013,2.212324060333499,2.629458884708475,24.417777316553703,4.978231479183783,2.027311528170965,5.509584028362554,18.320718383789064,20.003346651940795,12.115257813855113,3.6080027137891824,7.179096816175552,15.533689731603022,13.55944178460965,34.191792090105395,8.731110714512415,1.6872448564789744
2013-06-26 00:00:00+08:00,47.32929495699673,41.395663780393335,7.531002244718533,50.64759124365421,33.594940908500234,77.40707924329746,17.358245298950287,63.27140015270443,23.157411535157923,34.52739602902015,18.840506073929042,17.942533200439144,2.90150375700288,0.41750000417232513,5.537912829943622,9.977099288421245,23.992095254754027,14.72261081590241,2.6673927697643647,92.2196984984902,15.48602983307023,13.068621991376283,55.6601947458245,7.54400627727374,25.64381821026515,5.325783951504263,3.3078403938208485,7.2426101055226315,6.78835645586611,3.1326668894773015,48.1960545027228,8.017298807741513,5.650000095367432,4.397658046375099,35.84562976500582,52.39300473854196,8.344293601081558,1.7051668595611624,14.021986488421316,1.2916176554296208,25.07250310183222,28.263830390813574,2.287909032507012,2.708783140684363,25.356242560148992,5.038019764649416,2.074265628342345,5.663340237565975,19.236764756087343,20.211817523002733,12.359423431463565,3.608002609974738,8.049429847801186,15.516989202916907,13.91667472830371,34.34280362093276,9.227197402346,1.731939978000751
2013-06-27 00:00:00+08:00,47.86396206516213,41.90027577508265,7.738725912710013,51.37633453759578,34.230724289191386,78.23021044738839,17.68467265049755,63.6922289161414,23.358975421196277,34.504940175489935,19.235168553460085,18.045552273192282,2.9500089522015336,0.4124999940395355,5.5913224478200645,10.366396707633697,24.540208420665266,15.366724386949151,2.7392064302062957,92.45830510901571,15.712485818486433,13.405829122911836,58.137890889405824,7.645800621478277,25.934251814274745,5.444059110262911,3.3385721158654613,7.378849068666189,6.990260575958603,3.2035282509784277,49.01133017929195,7.974729860034925,5.75,4.512631070822517,36.42903345668866,53.104011352390344,8.269193647398392,1.7257108552209102,14.43611061421305,1.3253238605377309,25.77911729270363,28.701348985667714,2.3024448247183216,2.8321768705570456,25.97598010323346,5.362140614546355,2.1709357035987424,5.706051554451114,19.62934477942828,20.42029312814419,12.4640647025827,3.5150355861858245,8.169159442943055,15.78423403324945,14.095295765889954,35.3135401007562,9.163414186215526,1.7570810180277912
2013-06-28 00:00:00+08:00,49.212230144045435,42.068485270831516,7.775383252065602,51.233746666181474,34.15443231380999,78.43595898131372,17.790281575859204,64.51771929283464,23.650125765817663,34.30289776079371,19.441073755365252,18.49196913358293,2.980875931490082,0.4099999964237213,5.541252446188571,10.644464934403778,24.78934655718612,15.328382065736923,2.780243081985584,92.49806681086068,15.982491705487348,13.835946814297312,59.113349649341046,7.721201519995136,25.951338279449917,5.535299358894008,3.3748908695552062,7.4755345694688105,7.066658002947223,3.200575742997948,50.21859168940594,8.152103290282284,5.700000047683716,4.483887455879101,36.03436603163395,56.04951247206478,7.895693157863018,1.7599511154800624,15.14811015320139,1.3482439093321203,25.41362704968992,28.76697738499877,2.255930722815961,2.83217701889951,26.09993064021734,5.204800604140148,2.2068421030542993,5.804283079165252,19.694779257703814,20.539413867959233,12.766367235916478,3.501754653899484,8.505319396020706,15.917856547155537,14.196251823948764,35.46455003341357,9.15632809914347,1.7598744936802475
