Date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,GS,HD,HON,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WBA,WMT,DIS
2021-08-11 00:00:00-04:00,189.38413399856796,166.53448194928436,218.20997994995258,145.07009313970661,237.08499908447266,212.3775081730399,96.3022163627569,53.317593300251204,54.47195938861667,396.28166712791085,324.72893587642045,226.66029027792322,51.675367107991406,127.75878575737076,167.46153817807905,153.3222957043867,227.1885424572088,71.7747209934307,283.530811653697,169.66539200565012,138.53565707616536,243.125,150.37042624942887,402.79436258683404,51.36781418314733,233.96327883216952,46.077944430678315,146.90856001825142,177.5
2021-08-12 00:00:00-04:00,190.1632454242988,165.88680748805143,217.16062529861682,146.38055663821865,238.82999420166016,214.85041590037073,96.51876313450998,53.556454928875866,54.38586135249396,399.8695990591905,324.00403708484953,226.53970704255747,51.312396078337116,128.190241173041,167.87050283505693,154.44141529726687,228.213981784723,71.87460055735701,284.4141853049233,168.00895998033448,138.4338424737876,245.17999267578125,151.2222751686166,398.6704881438783,51.349363004865424,230.41336201172209,46.4716546776622,146.6058906760923,178.08499908447266
2021-08-13 00:00:00-04:00,189.8185395426517,163.84070331622718,219.7171962817676,147.7803713534917,236.98500061035156,212.93139144101116,96.1186129437307,53.924295681180084,54.55804818911305,397.8875771089922,322.23047027994016,226.22757492980833,50.920779264633964,128.5452865958682,169.08788502598117,153.87229573335446,229.88760975438967,72.76399180497204,287.32092126981206,167.86107203367686,139.00599597297133,251.31999969482422,151.38686215595686,400.1121511592048,51.501577096332575,230.18549329440611,46.26073803365706,146.85102399175642,184.2300033569336
2021-08-16 00:00:00-04:00,190.3615504054781,161.20087254346595,220.72171946139628,147.75556096281053,229.58499908447266,210.045523231155,94.67340304913324,53.67588211024298,54.77327383912205,391.16988898347876,320.6936712874153,226.30559988280135,50.85868817730622,128.52279899734674,170.25712064163997,151.04097001021228,231.98685688812887,73.55351442510663,288.6238358868549,168.63012786846443,139.67998991827056,247.73500061035156,151.7014756902741,404.41742769822287,51.49696024591975,230.68582053536318,46.185747866802174,147.46389229330936,178.54999542236328
2021-08-17 00:00:00-04:00,188.68529620056853,161.77497084764693,221.48594560739906,149.29932777734874,223.02000427246094,207.43657607087573,94.76754020397627,53.336706610724924,54.79719186817502,389.9208402949849,309.38529837637304,225.3642334999934,50.338117555500276,127.74979715935277,171.69100511396155,150.23747700074233,231.71596739088773,74.61889116683912,288.4609207229578,168.14700094398836,140.36853043689143,247.56999969482422,153.29388458686714,411.4686461597054,51.64456217467015,232.27595576914675,45.904528280961316,147.87084494453188,176.68499755859375
2021-08-18 00:00:00-04:00,186.5699157072406,160.54828595696677,220.10648251855315,147.3634075199117,221.27499389648438,205.63900635152822,93.49750806109924,53.10739987606004,54.35717216668011,388.06418520726413,312.603849328402,224.23748119008042,50.21393389163255,126.42849498605356,171.5995845420531,149.864426732744,230.98559952562508,74.58559315919047,289.2999816314788,167.84134930931668,139.67513256486643,252.25999450683594,153.9860444067151,411.24797698471855,51.43700277655002,230.75517128122993,46.152936510000664,147.86593309972676,175.6449966430664
2021-08-19 00:00:00-04:00,184.4072971863714,156.24016499662628,216.7755668358967,145.19418187665633,215.01499938964844,200.24623388483556,89.7761046547069,53.54212946778367,54.012801764664836,380.3192872596787,310.7336139060683,222.06697682623275,49.78888249771893,124.33863959090759,171.00776306806665,147.57832738933644,229.36519517811598,74.59985544764011,289.80434560675826,163.6263405060496,139.8594022571399,251.91000366210938,154.47006196537583,412.26305860453175,51.1279723798243,228.53094070374692,45.35785708569739,146.42939640346648,173.6199951171875
2021-08-20 00:00:00-04:00,184.84438198604735,156.05863633391436,215.45371003160432,146.57414579358192,212.84000396728516,199.60493450535995,89.73795122644684,55.02781437393281,54.338041463713395,379.7454104441895,315.1603086904529,222.04746029346325,49.57396636128525,124.33413775057176,172.2539644090108,147.33442202607424,230.10042197004782,74.87095808913236,298.60066127287547,164.37566471635296,140.98431171947863,255.23999786376953,155.37517055843875,420.8540064426156,51.15564556266186,229.09070313947404,45.211128947695485,147.8071010879762,173.93000030517578
2021-08-23 00:00:00-04:00,185.52000375001816,157.97713583637173,216.87648367482197,147.96404257271803,217.77999877929688,201.9029253860155,92.10914297301886,55.624958247365086,54.10845721164978,387.2925770464955,317.9439339571223,223.81315737052387,50.634217073738135,125.36783187694579,172.54184232923177,149.37661133237287,231.23713010460904,74.942309078859,300.25706667517466,167.65401822127518,140.40731130991512,259.2149963378906,155.93181462934717,419.47610129953296,51.2525068634769,231.16632319001906,45.97790363593991,148.16499414113588,177.11000061035156
2021-08-24 00:00:00-04:00,185.7673882692789,158.04091620007654,215.92958821918938,148.92207867942895,221.45000457763672,205.4106601837467,93.51182197496524,56.3033064926684,53.826267190184005,391.7581946251503,315.7402220210173,223.99360915802936,51.23598014113337,125.63748207414545,170.6154127012902,150.85445473040647,231.5515153303039,74.10523468057639,300.45484958416534,167.49625333009993,139.22419136414283,260.7799987792969,155.28322967046182,415.6513649103547,50.92963885135554,232.89519128097692,45.892705475682945,146.6941284504415,178.9199981689453
2021-08-25 00:00:00-04:00,184.4970598824022,160.80835740558854,214.37707058286475,147.98390677228016,220.70000457763672,207.8641035448668,93.24464583413882,57.05808711298021,53.52017079934692,398.1528219167107,313.96180820267216,224.92524575076132,51.560740449110355,125.95659496959561,169.30852394913128,152.8440496359629,230.93721052646816,73.3442439812811,299.14950811140454,167.72303322508606,138.37564637416315,260.3249969482422,156.67234833997804,413.40066445290506,50.68519065339923,231.37934095769535,45.859573407531286,145.76747547717008,177.73500061035156
2021-08-26 00:00:00-04:00,185.10603746998592,162.35396673006974,212.55538633914722,147.24427538935765,219.40499877929688,206.47462145023792,93.47841191709139,56.66636920676257,53.32407069979891,401.17648832069256,312.1834199659204,224.66671100309682,50.9685356710672,125.61951639620754,168.33079372310195,155.42664157395674,229.67960800418376,73.16351639365695,297.3546275748131,165.53911419782995,137.79379874528996,271.2899932861328,156.20284350820805,410.92441358612757,50.56526897608429,229.24921412038395,45.69864186103277,144.60553358632058,177.63999938964844
2021-08-27 00:00:00-04:00,185.92917023291335,163.90939359004238,214.17038176079814,146.7230641425283,219.6449966430664,207.08678071457706,94.2322324051844,56.47050789916275,53.20450227430696,401.3983474235158,311.07671157042057,226.42754663897358,51.03539616722318,124.93638296694856,167.9726163171679,155.15882132545684,229.63124127719374,72.8353418105462,295.53499544419293,165.10121537193575,137.9053200154289,268.1699981689453,156.06248822350506,410.16432116343884,50.44073156113474,229.496927484818,45.78857575163384,144.08089781362196,178.40999603271484
2021-08-30 00:00:00-04:00,186.53816614246728,163.15376505270024,215.04998194584482,149.9595541281364,219.9499969482422,206.2560188378098,94.1224998181076,56.37974036767433,53.491472188956095,401.94324453091974,316.3974858846973,225.99830448420272,51.880726789443344,125.25545975466142,167.98712379221425,154.65665778156034,229.0895071976501,72.79252388094,299.28298346252143,165.4123229066384,138.21079112233156,266.1649932861328,155.4526250202742,411.1401344080925,50.56987698162793,229.65047338469458,45.97789928691317,144.15447760406943,180.12999725341797
